Session_Name_	Trial_Index_	Trial_Recycled_	TRIAL_TYPE	trial_variant	TRIAL_NUMBER	TRIAL_ITERATION_VAL	frame_tilt	rod_tilt	response	step_size	reversal	reversal_num	RT	probe_del	alpha_entrain_refreshes	rod_tilt_val
200207ss	157	False	real	FR	149	5	-15	    0.00	1	   -2.00	1	2	  580.54	-3	5	NULL
200207ss	158	False	real	NR	150	5	15	    0.00	1	   -2.00	1	2	1438006.00	-3	0	NULL
200207ss	159	False	real	QR	151	5	-15	    8.00	1	   -4.00	0	1	  575.69	-15	5	NULL
200207ss	160	False	real	AR	152	5	-15	    0.00	1	   -2.00	1	2	 1043.93	-15	7	NULL
200207ss	161	False	real	DL	153	5	15	    0.00	0	    2.00	1	2	1453852.00	15	7	NULL
200207ss	162	False	real	RL	154	5	15	    0.00	0	    2.00	1	2	 1305.54	-15	5	NULL
200207ss	163	False	real	CL	155	5	-15	    0.00	1	   -4.00	0	1	1464934.00	15	7	NULL
200207ss	164	False	real	CR	156	5	-15	    0.00	1	   -2.00	1	2	1470737.00	15	7	NULL
200207ss	165	False	real	KL	157	5	-15	    0.00	1	   -4.00	0	1	1477187.00	15	0	NULL
200207ss	166	False	real	QL	158	5	-15	    0.00	1	   -4.00	0	1	  675.32	-15	5	NULL
200207ss	167	False	real	LR	159	5	15	    0.00	0	    4.00	0	1	1487925.00	15	0	NULL
200207ss	168	False	real	GR	160	5	15	    6.00	1	   -2.00	0	2	  730.36	-3	7	NULL
200207ss	169	False	real	KR	161	5	-15	    0.00	1	   -2.00	1	2	1497919.00	15	0	NULL
200207ss	170	False	real	OL	162	5	-15	    0.00	1	   -4.00	0	1	1503088.00	15	5	NULL
200207ss	171	False	real	ML	163	5	-15	    0.00	1	   -4.00	0	1	1507875.00	-3	0	NULL
200207ss	172	False	real	OR	164	5	-15	    0.00	1	   -2.00	1	2	1514124.00	15	5	NULL
200207ss	173	False	real	GL	165	5	15	    0.00	0	    2.00	1	2	 1472.68	-3	7	NULL
200207ss	174	False	real	FL	166	5	-15	    0.00	1	   -4.00	0	1	 1082.43	-3	5	NULL
200207ss	175	False	real	IL	167	5	-15	    0.00	0	    2.00	1	2	1532167.00	-15	0	NULL
200207ss	176	False	real	HL	168	5	15	    0.00	0	    2.00	1	2	  876.79	-3	5	NULL
200207ss	177	False	real	NL	169	5	15	    0.00	0	    2.00	1	2	1545299.00	-3	0	NULL
200207ss	178	False	real	RR	170	5	15	    0.00	1	   -2.00	1	2	 2212.35	-15	5	NULL
200207ss	179	False	real	MR	171	5	-15	    0.00	1	   -2.00	1	2	1557462.00	-3	0	NULL
200207ss	180	False	real	HR	172	5	15	    6.00	1	   -2.00	0	2	 1627.59	-3	5	NULL
200207ss	182	False	real	BR	173	5	15	    0.00	0	    4.00	0	1	 1044.65	-15	7	NULL
200207ss	183	False	real	PL	174	5	15	   12.00	1	   -4.00	1	1	1584588.00	15	5	NULL
200207ss	185	False	real	PR	175	5	15	    0.00	0	    4.00	0	1	1601083.00	15	5	NULL
200207ss	186	False	real	JR	176	5	15	    0.00	0	    4.00	0	1	1612921.00	-15	0	NULL
200207ss	187	False	real	EL	177	5	-15	    0.00	0	    2.00	1	2	 1985.16	-3	7	NULL
200207ss	191	False	real	AL	178	5	-15	    0.00	0	    2.00	1	2	  877.30	-15	7	NULL
200207ss	192	False	real	DR	179	5	15	    0.00	0	    4.00	0	1	1657967.00	15	7	NULL
200207ss	193	False	real	IR	180	5	-15	    0.00	0	    4.00	0	1	1664450.00	-15	0	NULL
200207ss	194	False	real	NR	181	6	15	   -2.00	0	    1.00	1	3	1670909.00	-3	0	NULL
200207ss	197	False	real	CR	182	6	-15	   -2.00	0	    1.00	1	3	1686289.00	15	7	NULL
200207ss	201	False	real	NL	183	6	15	    2.00	1	   -1.00	1	3	1708446.00	-3	0	NULL
200207ss	202	False	real	KL	184	6	-15	   -4.00	0	    2.00	1	2	1713954.00	15	0	NULL
200207ss	205	False	real	BL	185	6	15	   -4.00	0	    2.00	1	2	  747.60	-15	7	NULL
200207ss	206	False	real	AR	186	6	-15	   -2.00	0	    1.00	1	3	 1038.93	-15	7	NULL
200207ss	207	False	real	LL	187	6	15	    2.00	1	   -1.00	1	3	1742752.00	15	0	NULL
200207ss	209	False	real	PR	188	6	15	    4.00	1	   -2.00	1	2	1756156.00	15	5	NULL
200207ss	212	False	real	RL	189	6	15	    2.00	1	   -1.00	1	3	 1000.57	-15	5	NULL
200207ss	213	False	real	RR	190	6	15	   -2.00	0	    1.00	1	3	 1129.58	-15	5	NULL
200207ss	214	False	real	PL	191	6	15	    8.00	1	   -4.00	0	1	1786780.00	15	5	NULL
200207ss	215	False	real	LR	192	6	15	    4.00	1	   -2.00	1	2	1792834.00	15	0	NULL
200207ss	216	False	real	HR	193	6	15	    4.00	1	   -2.00	0	2	  705.13	-3	5	NULL
200207ss	217	False	real	KR	194	6	-15	   -2.00	0	    1.00	1	3	1806611.00	15	0	NULL
200207ss	218	False	real	JL	195	6	15	    2.00	1	   -1.00	1	3	1810983.00	-15	0	NULL
200207ss	219	False	real	QL	196	6	-15	   -4.00	0	    2.00	1	2	  437.16	-15	5	NULL
200207ss	220	False	real	OL	197	6	-15	   -4.00	0	    2.00	1	2	1820250.00	15	5	NULL
200207ss	221	False	real	DR	198	6	15	    4.00	1	   -2.00	1	2	1825195.00	15	7	NULL
200207ss	222	False	real	HL	199	6	15	    2.00	1	   -1.00	1	3	  503.51	-3	5	NULL
200207ss	223	False	real	BR	200	6	15	    4.00	1	   -2.00	1	2	  500.25	-15	7	NULL
200207ss	224	False	real	AL	201	6	-15	    2.00	1	   -1.00	1	3	  648.39	-15	7	NULL
200207ss	225	False	real	QR	202	6	-15	    4.00	1	   -4.00	0	1	  524.90	-15	5	NULL
200207ss	226	False	real	EL	203	6	-15	    2.00	1	   -1.00	1	3	  582.65	-3	7	NULL
200207ss	227	False	real	FL	204	6	-15	   -4.00	0	    2.00	1	2	  828.50	-3	5	NULL
200207ss	228	False	real	OR	205	6	-15	   -2.00	0	    1.00	1	3	1865909.00	15	5	NULL
