Session_Name_	Trial_Index_	Trial_Recycled_	TRIAL_TYPE	trial_variant	TRIAL_NUMBER	TRIAL_ITERATION_VAL	frame_tilt	rod_tilt	response	step_size	reversal	reversal_num	RT	probe_del	alpha_entrain_refreshes	rod_tilt_val
200218KN	334	False	real	DL	259	8	15	    0.00	0	    2.00	1	2	3836450.00	15	7	NULL
200218KN	335	False	real	BL	260	8	15	    0.00	0	    2.00	1	2	  477.49	-15	7	NULL
200218KN	336	False	real	IR	261	8	-15	    0.00	0	    1.00	0	3	3849256.00	-15	0	NULL
200218KN	337	False	real	DR	262	8	15	    3.00	0	    1.00	0	3	3855625.00	15	7	NULL
200218KN	338	False	real	EL	263	8	-15	   -3.00	0	    1.00	1	4	  635.34	-3	7	NULL
200218KN	339	False	real	FR	264	8	-15	    0.00	1	   -1.00	1	4	  789.53	-3	5	NULL
200218KN	340	False	real	GR	265	8	15	    4.00	1	   -1.00	0	4	  342.29	-3	7	NULL
200218KN	341	False	real	OR	266	8	-15	   -3.00	0	    1.00	0	3	3876526.00	15	5	NULL
200218KN	343	False	real	BR	267	8	15	    0.00	0	    1.00	0	3	  859.73	-15	7	NULL
200218KN	344	False	real	JR	268	8	15	    0.00	0	    1.00	1	3	3894961.00	-15	0	NULL
200218KN	345	False	real	GL	269	8	15	    6.00	1	   -1.00	1	3	  355.92	-3	7	NULL
200218KN	346	False	real	CR	270	8	-15	   -2.00	0	    1.00	1	5	3906662.00	15	7	NULL
200218KN	347	False	real	PR	271	8	15	    6.00	1	   -2.00	0	2	3913310.00	15	5	NULL
200218KN	348	False	real	HL	272	8	15	    6.00	1	   -1.00	1	3	  258.20	-3	5	NULL
200218KN	349	False	real	PL	273	8	15	    0.00	0	    2.00	1	2	3925111.00	15	5	NULL
200218KN	350	False	real	KR	274	8	-15	    0.00	1	   -1.00	1	4	3932955.00	15	0	NULL
200218KN	351	False	real	RL	275	8	15	    0.00	0	    2.00	0	2	  583.06	-15	5	NULL
200218KN	352	False	real	CL	276	8	-15	   -3.00	0	    1.00	1	4	3942488.00	15	7	NULL
200218KN	353	False	real	LL	277	8	15	    0.00	0	    2.00	1	2	3948549.00	15	0	NULL
200218KN	354	False	real	ER	278	8	-15	   -3.00	1	   -1.00	1	4	  970.11	-3	7	NULL
200218KN	355	False	real	AL	279	8	-15	    2.00	1	   -1.00	1	5	  478.70	-15	7	NULL
200218KN	356	False	real	RR	280	8	15	    0.00	1	   -1.00	1	4	 1069.74	-15	5	NULL
200218KN	357	False	real	AR	281	8	-15	    0.00	1	   -1.00	1	4	  929.38	-15	7	NULL
200218KN	358	False	real	LR	282	8	15	    6.00	1	   -2.00	0	2	3977341.00	15	0	NULL
200218KN	359	False	real	FL	283	8	-15	    0.00	1	   -1.00	1	3	  414.90	-3	5	NULL
200218KN	361	False	real	JL	284	8	15	    2.00	1	   -1.00	1	5	3991730.00	-15	0	NULL
200218KN	362	False	real	ML	285	8	-15	   -3.00	1	   -1.00	0	3	3996638.00	-3	0	NULL
200218KN	363	False	real	OL	286	8	-15	   -3.00	1	   -1.00	0	3	4002061.00	15	5	NULL
200218KN	364	False	real	MR	287	8	-15	   -3.00	1	   -1.00	1	4	4006732.00	-3	0	NULL
200218KN	366	False	real	IL	288	8	-15	    0.00	1	   -1.00	0	3	4015482.00	-15	0	NULL
200218KN	367	False	real	GL	289	9	15	    5.00	1	   -1.00	0	3	  561.17	-3	7	NULL
200218KN	368	False	real	QL	290	9	-15	   -1.00	1	   -1.00	0	3	  616.45	-15	5	NULL
200218KN	369	False	real	LR	291	9	15	    4.00	1	   -2.00	0	2	4034500.00	15	0	NULL
200218KN	371	False	real	DR	292	9	15	    4.00	1	   -1.00	1	4	4042692.00	15	7	NULL
200218KN	372	False	real	LL	293	9	15	    2.00	0	    2.00	0	2	4049675.00	15	0	NULL
200218KN	373	False	real	HL	294	9	15	    5.00	1	   -1.00	0	3	  530.29	-3	5	NULL
200218KN	375	False	real	GR	295	9	15	    3.00	1	   -1.00	0	4	  498.77	-3	7	NULL
200218KN	376	False	real	NR	296	9	15	    4.00	1	   -1.00	0	4	4076735.00	-3	0	NULL
200218KN	379	False	real	HR	297	9	15	    3.00	0	    1.00	1	5	  832.62	-3	5	NULL
200218KN	380	False	real	JL	298	9	15	    1.00	0	    1.00	1	6	4094644.00	-15	0	NULL
200218KN	381	False	real	AL	299	9	-15	    1.00	0	    1.00	1	6	  623.32	-15	7	NULL
200218KN	382	False	real	EL	300	9	-15	   -2.00	1	   -1.00	1	5	 1173.75	-3	7	NULL
200218KN	384	False	real	OR	301	9	-15	   -2.00	1	   -1.00	1	4	4119412.00	15	5	NULL
200218KN	385	False	real	ML	302	9	-15	   -4.00	0	    1.00	1	4	4124454.00	-3	0	NULL
200218KN	386	False	real	KL	303	9	-15	   -4.00	1	   -1.00	1	5	4130345.00	15	0	NULL
200218KN	387	False	real	DL	304	9	15	    2.00	1	   -1.00	1	3	4134993.00	15	7	NULL
200218KN	388	False	real	RL	305	9	15	    2.00	1	   -1.00	1	3	  528.18	-15	5	NULL
200218KN	389	False	real	IR	306	9	-15	    1.00	1	   -1.00	1	4	4144710.00	-15	0	NULL
200218KN	392	False	real	KR	307	9	-15	   -1.00	1	   -1.00	0	4	4156588.00	15	0	NULL
200218KN	393	False	real	AR	308	9	-15	   -1.00	0	    1.00	1	5	  673.62	-15	7	NULL
200218KN	394	False	real	BL	309	9	15	    2.00	1	   -1.00	1	3	  406.41	-15	7	NULL
200218KN	395	False	real	ER	310	9	-15	   -4.00	1	   -1.00	0	4	  266.93	-3	7	NULL
200218KN	396	False	real	CR	311	9	-15	   -1.00	1	   -1.00	1	6	4180667.00	15	7	NULL
200218KN	397	False	real	JR	312	9	15	    1.00	1	   -1.00	1	4	4185533.00	-15	0	NULL
200218KN	398	False	real	BR	313	9	15	    1.00	1	   -1.00	1	4	  430.66	-15	7	NULL
200218KN	400	False	real	NL	314	9	15	    5.00	1	   -1.00	0	3	4198914.00	-3	0	NULL
200218KN	401	False	real	CL	315	9	-15	   -2.00	1	   -1.00	1	5	4206995.00	15	7	NULL
200218KN	403	False	real	PL	316	9	15	    2.00	0	    2.00	0	2	4216257.00	15	5	NULL
200218KN	404	False	real	FL	317	9	-15	   -1.00	1	   -1.00	0	3	  486.54	-3	5	NULL
200218KN	405	False	real	FR	318	9	-15	   -1.00	1	   -1.00	0	4	  581.49	-3	5	NULL
200218KN	406	False	real	QR	319	9	-15	   -1.00	1	   -1.00	0	4	  767.91	-15	5	NULL
200218KN	407	False	real	RR	320	9	15	   -1.00	0	    1.00	1	5	  697.70	-15	5	NULL
200218KN	408	False	real	OL	321	9	-15	   -4.00	0	    1.00	1	4	4246960.00	15	5	NULL
200218KN	409	False	real	MR	322	9	-15	   -4.00	0	    1.00	1	5	4255385.00	-3	0	NULL
200218KN	410	False	real	PR	323	9	15	    4.00	1	   -2.00	0	2	4261741.00	15	5	NULL
200218KN	411	False	real	IL	324	9	-15	   -1.00	0	    1.00	1	4	4268170.00	-15	0	NULL
200218KN	412	False	real	FR	325	10	-15	   -2.00	1	   -1.00	0	4	  578.31	-3	5	NULL
200218KN	413	False	real	KR	326	10	-15	   -2.00	1	   -1.00	0	4	4281296.00	15	0	NULL
200218KN	415	False	real	DR	327	10	15	    3.00	0	    1.00	1	5	4297168.00	15	7	NULL
200218KN	416	False	real	RR	328	10	15	    0.00	0	    1.00	0	5	  468.17	-15	5	NULL
200218KN	417	False	real	JR	329	10	15	    0.00	0	    1.00	1	5	4306037.00	-15	0	NULL
200218KN	419	False	real	HL	330	10	15	    4.00	1	   -1.00	0	3	  541.42	-3	5	NULL
200218KN	420	False	real	PL	331	10	15	    4.00	1	   -1.00	1	3	4335476.00	15	5	NULL
200218KN	422	False	real	KL	332	10	-15	   -5.00	0	    1.00	1	6	4350897.00	15	0	NULL
200218KN	425	False	real	PR	333	10	15	    2.00	1	   -2.00	0	2	4370394.00	15	5	NULL
200218KN	426	False	real	OR	334	10	-15	   -3.00	1	   -1.00	0	4	4378148.00	15	5	NULL
200218KN	427	False	real	CR	335	10	-15	   -2.00	1	   -1.00	0	6	4384623.00	15	7	NULL
200218KN	428	False	real	GR	336	10	15	    2.00	1	   -1.00	0	4	  415.25	-3	7	NULL
200218KN	429	False	real	DL	337	10	15	    1.00	0	    1.00	1	4	4394274.00	15	7	NULL
200218KN	431	False	real	BR	338	10	15	    0.00	0	    1.00	1	5	  628.84	-15	7	NULL
200218KN	432	False	real	RL	339	10	15	    1.00	1	   -1.00	0	3	  806.20	-15	5	NULL
200218KN	435	False	real	QL	340	10	-15	   -2.00	0	    1.00	1	4	  468.41	-15	5	NULL
200218KN	438	False	real	LR	341	10	15	    2.00	0	    1.00	1	3	4450403.00	15	0	NULL
200218KN	441	False	real	NR	342	10	15	    3.00	0	    1.00	1	5	4487421.00	-3	0	NULL
200218KN	443	False	real	IL	343	10	-15	    0.00	0	    1.00	0	4	4497740.00	-15	0	NULL
200218KN	444	False	real	NL	344	10	15	    4.00	1	   -1.00	0	3	4583289.00	-3	0	NULL
200218KN	445	False	real	ML	345	10	-15	   -3.00	0	    1.00	0	4	4588386.00	-3	0	NULL
200218KN	446	False	real	LL	346	10	15	    4.00	1	   -1.00	1	3	4593722.00	15	0	NULL
200218KN	447	False	real	MR	347	10	-15	   -3.00	0	    1.00	0	5	4598144.00	-3	0	NULL
200218KN	448	False	real	AR	348	10	-15	    0.00	0	    1.00	0	5	  487.28	-15	7	NULL
200218KN	449	False	real	IR	349	10	-15	    0.00	0	    1.00	1	5	4607205.00	-15	0	NULL
200218KN	450	False	real	AL	350	10	-15	    2.00	1	   -1.00	1	7	  441.72	-15	7	NULL
200218KN	451	False	real	FL	351	10	-15	   -2.00	0	    1.00	1	4	  429.71	-3	5	NULL
200218KN	452	False	real	CL	352	10	-15	   -3.00	0	    1.00	1	6	4622121.00	15	7	NULL
200218KN	453	False	real	EL	353	10	-15	   -3.00	1	   -1.00	0	5	  696.34	-3	7	NULL
200218KN	454	False	real	QR	354	10	-15	   -2.00	0	    1.00	1	5	  633.72	-15	5	NULL
200218KN	455	False	real	JL	355	10	15	    2.00	1	   -1.00	1	7	4636919.00	-15	0	NULL
200218KN	456	False	real	BL	356	10	15	    1.00	1	   -1.00	0	3	  721.16	-15	7	NULL
200218KN	457	False	real	GL	357	10	15	    4.00	0	    1.00	1	4	  804.68	-3	7	NULL
200218KN	458	False	real	OL	358	10	-15	   -3.00	0	    1.00	0	4	4653195.00	15	5	NULL
200218KN	459	False	real	ER	359	10	-15	   -5.00	0	    1.00	1	5	  658.41	-3	7	NULL
200218KN	460	False	real	HR	360	10	15	    4.00	1	   -1.00	1	6	  549.89	-3	5	NULL
200218KN	461	False	real	JL	361	11	15	    1.00	1	   -1.00	0	7	4668477.00	-15	0	NULL
200218KN	462	False	real	JR	362	11	15	    1.00	0	    1.00	0	5	4673236.00	-15	0	NULL
200218KN	464	False	real	DR	363	11	15	    4.00	1	   -1.00	1	6	4683319.00	15	7	NULL
200218KN	465	False	real	GL	364	11	15	    5.00	1	   -1.00	1	5	  457.25	-3	7	NULL
200218KN	466	False	real	RR	365	11	15	    1.00	0	    1.00	0	5	  807.27	-15	5	NULL
200218KN	468	False	real	BL	366	11	15	    0.00	0	    1.00	1	4	  532.29	-15	7	NULL
200218KN	470	False	real	QR	367	11	-15	   -1.00	0	    1.00	0	5	  462.71	-15	5	NULL
200218KN	471	False	real	ML	368	11	-15	   -2.00	1	   -1.00	1	5	4723411.00	-3	0	NULL
200218KN	474	False	real	PR	369	11	15	    0.00	0	    1.00	1	3	4739102.00	15	5	NULL
200218KN	475	False	real	ER	370	11	-15	   -4.00	0	    1.00	0	5	  524.29	-3	7	NULL
200218KN	476	False	real	OR	371	11	-15	   -4.00	0	    1.00	1	5	4749532.00	15	5	NULL
200218KN	477	False	real	FL	372	11	-15	   -1.00	1	   -1.00	1	5	  810.12	-3	5	NULL
200218KN	478	False	real	DL	373	11	15	    2.00	0	    1.00	0	4	4765400.00	15	7	NULL
200218KN	479	False	real	CR	374	11	-15	   -3.00	1	   -1.00	0	6	4771879.00	15	7	NULL
200218KN	480	False	real	CL	375	11	-15	   -2.00	1	   -1.00	1	7	4780730.00	15	7	NULL
200218KN	482	False	real	MR	376	11	-15	   -2.00	1	   -1.00	1	6	4807008.00	-3	0	NULL
200218KN	483	False	real	BR	377	11	15	    1.00	1	   -1.00	1	6	  672.24	-15	7	NULL
200218KN	486	False	real	AL	378	11	-15	    1.00	1	   -1.00	0	7	  678.14	-15	7	NULL
200218KN	487	False	real	IL	379	11	-15	    1.00	1	   -1.00	1	5	4843656.00	-15	0	NULL
200218KN	488	False	real	GR	380	11	15	    1.00	0	    1.00	1	5	  478.55	-3	7	NULL
200218KN	489	False	real	NR	381	11	15	    4.00	1	   -1.00	1	6	4852724.00	-3	0	NULL
200218KN	490	False	real	RL	382	11	15	    0.00	0	    1.00	1	4	  702.09	-15	5	NULL
200218KN	491	False	real	EL	383	11	-15	   -4.00	0	    1.00	1	6	  772.47	-3	7	NULL
200218KN	493	False	real	FR	384	11	-15	   -3.00	1	   -1.00	0	4	  889.12	-3	5	NULL
200218KN	494	False	real	KL	385	11	-15	   -4.00	0	    1.00	0	6	4888423.00	15	0	NULL
200218KN	495	False	real	HL	386	11	15	    3.00	1	   -1.00	0	3	  509.32	-3	5	NULL
200218KN	496	False	real	KR	387	11	-15	   -3.00	1	   -1.00	0	4	4915506.00	15	0	NULL
200218KN	497	False	real	AR	388	11	-15	    1.00	1	   -1.00	1	6	  468.79	-15	7	NULL
200218KN	498	False	real	LR	389	11	15	    3.00	0	    1.00	0	3	4928927.00	15	0	NULL
200218KN	499	False	real	OL	390	11	-15	   -2.00	1	   -1.00	1	5	4936259.00	15	5	NULL
200218KN	500	False	real	NL	391	11	15	    3.00	1	   -1.00	0	3	4942800.00	-3	0	NULL
200218KN	504	False	real	HR	392	11	15	    3.00	1	   -1.00	0	6	  517.14	-3	5	NULL
200218KN	505	False	real	QL	393	11	-15	   -1.00	0	    1.00	0	4	  533.11	-15	5	NULL
200218KN	506	False	real	LL	394	11	15	    3.00	0	    1.00	1	4	5168350.00	15	0	NULL
200218KN	507	False	real	PL	395	11	15	    3.00	0	    1.00	1	4	5173218.00	15	5	NULL
200218KN	508	False	real	IR	396	11	-15	    1.00	0	    1.00	0	5	5177533.00	-15	0	NULL
200218KN	509	False	real	AL	397	12	-15	    0.00	0	    1.00	1	8	  439.64	-15	7	NULL
200218KN	510	False	real	EL	398	12	-15	   -3.00	0	    1.00	0	6	  615.23	-3	7	NULL
200218KN	511	False	real	CL	399	12	-15	   -3.00	0	    1.00	1	8	5192577.00	15	7	NULL
200218KN	513	False	real	MR	400	12	-15	   -3.00	1	   -1.00	0	6	5376725.00	-3	0	NULL
200218KN	514	False	real	ER	401	12	-15	   -3.00	0	    1.00	0	5	 1320.97	-3	7	NULL
200218KN	515	False	real	PL	402	12	15	    4.00	1	   -1.00	1	5	5390749.00	15	5	NULL
200218KN	516	False	real	HR	403	12	15	    2.00	0	    1.00	1	7	  602.05	-3	5	NULL
200218KN	517	False	real	BR	404	12	15	    0.00	0	    1.00	1	7	  956.55	-15	7	NULL
200218KN	519	False	real	HL	405	12	15	    2.00	1	   -1.00	0	3	  374.04	-3	5	NULL
200218KN	520	False	real	OL	406	12	-15	   -3.00	1	   -1.00	0	5	5413825.00	15	5	NULL
200218KN	521	False	real	DL	407	12	15	    3.00	1	   -1.00	1	5	5418973.00	15	7	NULL
200218KN	523	False	real	FL	408	12	-15	   -2.00	1	   -1.00	0	5	  565.48	-3	5	NULL
200218KN	524	False	real	IL	409	12	-15	    0.00	1	   -1.00	0	5	5445063.00	-15	0	NULL
200218KN	525	False	real	RR	410	12	15	    2.00	1	   -1.00	1	6	  385.60	-15	5	NULL
200218KN	526	False	real	LR	411	12	15	    4.00	1	   -1.00	1	4	5455394.00	15	0	NULL
200218KN	527	False	real	QL	412	12	-15	    0.00	0	    1.00	0	4	  610.33	-15	5	NULL
200218KN	528	False	real	RL	413	12	15	    1.00	1	   -1.00	1	5	  680.93	-15	5	NULL
200218KN	529	False	real	JL	414	12	15	    0.00	1	   -1.00	0	7	5468967.00	-15	0	NULL
200218KN	530	False	real	PR	415	12	15	    1.00	0	    1.00	0	3	5473743.00	15	5	NULL
200218KN	531	False	real	NR	416	12	15	    3.00	0	    1.00	1	7	5479299.00	-3	0	NULL
200218KN	532	False	real	JR	417	12	15	    2.00	1	   -1.00	1	6	5484081.00	-15	0	NULL
200218KN	533	False	real	AR	418	12	-15	    0.00	0	    1.00	1	7	  538.20	-15	7	NULL
200218KN	534	False	real	IR	419	12	-15	    2.00	1	   -1.00	1	6	5493011.00	-15	0	NULL
200218KN	535	False	real	OR	420	12	-15	   -3.00	0	    1.00	0	5	5498186.00	15	5	NULL
200218KN	536	False	real	NL	421	12	15	    2.00	0	    1.00	1	4	5503178.00	-3	0	NULL
200218KN	537	False	real	GL	422	12	15	    4.00	1	   -1.00	0	5	  430.49	-3	7	NULL
200218KN	539	False	real	ML	423	12	-15	   -3.00	0	    1.00	1	6	5516944.00	-3	0	NULL
200218KN	540	False	real	GR	424	12	15	    2.00	0	    1.00	0	5	  764.67	-3	7	NULL
200218KN	541	False	real	FR	425	12	-15	   -4.00	0	    1.00	1	5	 1072.68	-3	5	NULL
200218KN	542	False	real	QR	426	12	-15	    0.00	0	    1.00	0	5	 1263.26	-15	5	NULL
200218KN	543	False	real	KL	427	12	-15	   -3.00	0	    1.00	0	6	5540462.00	15	0	NULL
200218KN	544	False	real	KR	428	12	-15	   -4.00	0	    1.00	1	5	5546247.00	15	0	NULL
200218KN	545	False	real	CR	429	12	-15	   -4.00	0	    1.00	1	7	5551144.00	15	7	NULL
200218KN	546	False	real	LL	430	12	15	    4.00	1	   -1.00	1	5	5557341.00	15	0	NULL
200218KN	547	False	real	DR	431	12	15	    3.00	1	   -1.00	0	6	5563082.00	15	7	NULL
200218KN	548	False	real	BL	432	12	15	    1.00	1	   -1.00	1	5	  484.05	-15	7	NULL
200218KN	549	False	real	QR	433	13	-15	    1.00	1	   -1.00	1	6	  762.72	-15	5	NULL
200218KN	550	False	real	DR	434	13	15	    2.00	0	    1.00	1	7	5579577.00	15	7	NULL
200218KN	551	False	real	QL	435	13	-15	    1.00	1	   -1.00	1	5	  550.25	-15	5	NULL
200218KN	552	False	real	PL	436	13	15	    3.00	1	   -1.00	0	5	5589300.00	15	5	NULL
200218KN	553	False	real	CL	437	13	-15	   -2.00	0	    1.00	0	8	5594452.00	15	7	NULL
200218KN	554	False	real	DL	438	13	15	    2.00	1	   -1.00	0	5	5600620.00	15	7	NULL
200218KN	555	False	real	FR	439	13	-15	   -3.00	1	   -1.00	1	6	  919.63	-3	5	NULL
200218KN	556	False	real	JR	440	13	15	    1.00	1	   -1.00	0	6	5610659.00	-15	0	NULL
200218KN	558	False	real	JL	441	13	15	   -1.00	0	    1.00	1	8	5620368.00	-15	0	NULL
200218KN	559	False	real	ML	442	13	-15	   -2.00	1	   -1.00	1	7	5625555.00	-3	0	NULL
200218KN	560	False	real	NR	443	13	15	    4.00	1	   -1.00	1	8	5630481.00	-3	0	NULL
200218KN	561	False	real	HR	444	13	15	    3.00	0	    1.00	0	7	  842.05	-3	5	NULL
200218KN	562	False	real	CR	445	13	-15	   -3.00	0	    1.00	0	7	5641579.00	15	7	NULL
200218KN	563	False	real	EL	446	13	-15	   -2.00	1	   -1.00	1	7	  606.75	-3	7	NULL
200218KN	565	False	real	GR	447	13	15	    3.00	0	    1.00	0	5	  926.90	-3	7	NULL
200218KN	567	False	real	OL	448	13	-15	   -4.00	0	    1.00	1	6	5670616.00	15	5	NULL
200218KN	568	False	real	AL	449	13	-15	    1.00	1	   -1.00	1	9	  642.26	-15	7	NULL
200218KN	569	False	real	GL	450	13	15	    3.00	1	   -1.00	0	5	  762.04	-3	7	NULL
200218KN	570	False	real	RL	451	13	15	    0.00	1	   -1.00	0	5	  394.38	-15	5	NULL
200218KN	571	False	real	OR	452	13	-15	   -2.00	1	   -1.00	1	6	5689833.00	15	5	NULL
200218KN	572	False	real	HL	453	13	15	    1.00	0	    1.00	1	4	  653.10	-3	5	NULL
200218KN	573	False	real	BR	454	13	15	    1.00	1	   -1.00	1	8	  486.27	-15	7	NULL
200218KN	574	False	real	ER	455	13	-15	   -2.00	1	   -1.00	1	6	  930.26	-3	7	NULL
200218KN	575	False	real	FL	456	13	-15	   -3.00	1	   -1.00	0	5	  744.05	-3	5	NULL
200218KN	578	False	real	RR	457	13	15	    1.00	1	   -1.00	0	6	  484.67	-15	5	NULL
200218KN	579	False	real	PR	458	13	15	    2.00	0	    1.00	0	3	5733045.00	15	5	NULL
200218KN	580	False	real	LR	459	13	15	    3.00	1	   -1.00	0	4	5739839.00	15	0	NULL
200218KN	581	False	real	MR	460	13	-15	   -4.00	0	    1.00	1	7	5745516.00	-3	0	NULL
200218KN	582	False	real	IR	461	13	-15	    1.00	1	   -1.00	0	6	5750421.00	-15	0	NULL
200218KN	583	False	real	IL	462	13	-15	   -1.00	0	    1.00	1	6	5757117.00	-15	0	NULL
200218KN	584	False	real	LL	463	13	15	    3.00	0	    1.00	1	6	5763326.00	15	0	NULL
200218KN	585	False	real	KL	464	13	-15	   -2.00	1	   -1.00	1	7	5771965.00	15	0	NULL
200218KN	586	False	real	KR	465	13	-15	   -3.00	1	   -1.00	1	6	5778877.00	15	0	NULL
200218KN	587	False	real	BL	466	13	15	    0.00	0	    1.00	1	6	  986.13	-15	7	NULL
200218KN	588	False	real	NL	467	13	15	    3.00	0	    1.00	0	4	5790688.00	-3	0	NULL
200218KN	590	False	real	AR	468	13	-15	    1.00	0	    1.00	0	7	  754.47	-15	7	NULL
200218KN	591	False	real	OL	469	14	-15	   -3.00	0	    1.00	0	6	5806584.00	15	5	NULL
200218KN	592	False	real	QL	470	14	-15	    0.00	1	   -1.00	0	5	  460.72	-15	5	NULL
200218KN	593	False	real	ML	471	14	-15	   -3.00	1	   -1.00	0	7	5819635.00	-3	0	NULL
200218KN	594	False	real	BR	472	14	15	    0.00	1	   -1.00	0	8	  674.13	-15	7	NULL
200218KN	595	False	real	HR	473	14	15	    4.00	1	   -1.00	1	8	  441.39	-3	5	NULL
200218KN	596	False	real	EL	474	14	-15	   -3.00	1	   -1.00	0	7	  922.97	-3	7	NULL
200218KN	598	False	real	FL	475	14	-15	   -4.00	0	    1.00	1	6	  875.68	-3	5	NULL
200218KN	599	False	real	HL	476	14	15	    2.00	1	   -1.00	1	5	  426.86	-3	5	NULL
200218KN	601	False	real	IL	477	14	-15	    0.00	1	   -1.00	1	7	5863222.00	-15	0	NULL
200218KN	602	False	real	PR	478	14	15	    3.00	1	   -1.00	1	4	5868120.00	15	5	NULL
200218KN	603	False	real	AR	479	14	-15	    2.00	1	   -1.00	1	8	  450.49	-15	7	NULL
200218KN	604	False	real	LR	480	14	15	    2.00	0	    1.00	1	5	5882507.00	15	0	NULL
200218KN	607	False	real	PL	481	14	15	    2.00	0	    1.00	1	6	5898066.00	15	5	NULL
200218KN	608	False	real	KR	482	14	-15	   -4.00	0	    1.00	1	7	5906010.00	15	0	NULL
200218KN	609	False	real	KL	483	14	-15	   -3.00	0	    1.00	1	8	5914319.00	15	0	NULL
200218KN	610	False	real	NR	484	14	15	    3.00	1	   -1.00	0	8	5921028.00	-3	0	NULL
200218KN	611	False	real	MR	485	14	-15	   -3.00	1	   -1.00	1	8	5926397.00	-3	0	NULL
200218KN	612	False	real	OR	486	14	-15	   -3.00	1	   -1.00	0	6	5931142.00	15	5	NULL
200218KN	613	False	real	DR	487	14	15	    3.00	1	   -1.00	1	8	5937432.00	15	7	NULL
200218KN	615	False	real	JR	488	14	15	    0.00	0	    1.00	1	7	5947029.00	-15	0	NULL
200218KN	616	False	real	GR	489	14	15	    4.00	1	   -1.00	1	6	  405.78	-3	7	NULL
200218KN	617	False	real	DL	490	14	15	    1.00	0	    1.00	1	6	5957865.00	15	7	NULL
200218KN	618	False	real	AL	491	14	-15	    0.00	0	    1.00	1	10	 1064.29	-15	7	NULL
200218KN	619	False	real	QR	492	14	-15	    0.00	1	   -1.00	0	6	  402.46	-15	5	NULL
200218KN	620	False	real	NL	493	14	15	    4.00	1	   -1.00	1	5	5975023.00	-3	0	NULL
200218KN	622	False	real	FR	494	14	-15	   -4.00	0	    1.00	1	7	  642.31	-3	5	NULL
200218KN	623	False	real	RR	495	14	15	    0.00	0	    1.00	1	7	  936.22	-15	5	NULL
200218KN	625	False	real	GL	496	14	15	    2.00	0	    1.00	1	6	  627.73	-3	7	NULL
200218KN	627	False	real	JL	497	14	15	    0.00	0	    1.00	0	8	6011399.00	-15	0	NULL
200218KN	628	False	real	CR	498	14	-15	   -2.00	1	   -1.00	1	8	6018759.00	15	7	NULL
200218KN	629	False	real	ER	499	14	-15	   -3.00	1	   -1.00	0	6	  880.45	-3	7	NULL
200218KN	630	False	real	BL	500	14	15	    1.00	1	   -1.00	1	7	 1090.10	-15	7	NULL
200218KN	631	False	real	IR	501	14	-15	    0.00	1	   -1.00	0	6	6035574.00	-15	0	NULL
200218KN	632	False	real	CL	502	14	-15	   -1.00	1	   -1.00	1	9	6041419.00	15	7	NULL
200218KN	633	False	real	RL	503	14	15	   -1.00	1	   -1.00	0	5	  897.16	-15	5	NULL
200218KN	634	False	real	LL	504	14	15	    4.00	1	   -1.00	1	7	6051093.00	15	0	NULL
200218KN	635	False	real	LL	505	15	15	    3.00	1	   -1.00	0	7	6055868.00	15	0	NULL
200218KN	636	False	real	BR	506	15	15	   -1.00	0	    1.00	1	9	  755.83	-15	7	NULL
200218KN	637	False	real	EL	507	15	-15	   -4.00	1	   -1.00	0	7	  712.45	-3	7	NULL
200218KN	638	False	real	AL	508	15	-15	    1.00	1	   -1.00	1	11	  477.41	-15	7	NULL
200218KN	639	False	real	QR	509	15	-15	   -1.00	0	    1.00	1	7	  699.63	-15	5	NULL
200218KN	642	False	real	AR	510	15	-15	    1.00	1	   -1.00	0	8	  361.54	-15	7	NULL
200218KN	643	False	real	MR	511	15	-15	   -4.00	0	    1.00	1	9	6096655.00	-3	0	NULL
200218KN	645	False	real	GR	512	15	15	    3.00	1	   -1.00	0	6	  371.21	-3	7	NULL
200218KN	646	False	real	DR	513	15	15	    2.00	0	    1.00	1	9	6109556.00	15	7	NULL
200218KN	647	False	real	HR	514	15	15	    3.00	1	   -1.00	0	8	  698.02	-3	5	NULL
200218KN	648	False	real	QL	515	15	-15	   -1.00	0	    1.00	1	6	  738.20	-15	5	NULL
200218KN	649	False	real	PL	516	15	15	    3.00	0	    1.00	0	6	6129598.00	15	5	NULL
200218KN	650	False	real	NR	517	15	15	    2.00	0	    1.00	1	9	6134320.00	-3	0	NULL
200218KN	651	False	real	LR	518	15	15	    3.00	0	    1.00	0	5	6139536.00	15	0	NULL
200218KN	652	False	real	DL	519	15	15	    2.00	0	    1.00	0	6	6144253.00	15	7	NULL
200218KN	653	False	real	OL	520	15	-15	   -2.00	1	   -1.00	1	7	6150368.00	15	5	NULL
200218KN	654	False	real	OR	521	15	-15	   -4.00	0	    1.00	1	7	6156089.00	15	5	NULL
200218KN	655	False	real	FL	522	15	-15	   -3.00	1	   -1.00	1	7	  797.22	-3	5	NULL
200218KN	656	False	real	CL	523	15	-15	   -2.00	1	   -1.00	0	9	6167812.00	15	7	NULL
200218KN	658	False	real	JR	524	15	15	    1.00	1	   -1.00	1	8	6175664.00	-15	0	NULL
200218KN	659	False	real	BL	525	15	15	    0.00	0	    1.00	1	8	 1008.37	-15	7	NULL
200218KN	660	False	real	IR	526	15	-15	   -1.00	1	   -1.00	0	6	6186546.00	-15	0	NULL
